package,package_url,version,identity,identity_url,title,status,fmm,wg,date,realm,auth
hl7.fhir.uv.cmi,https://build.fhir.org/ig/HL7/Content-Management-Infrastructure-IG/,R4,StructureDefinition/cmi-modelinfolibrary,/xig/resource/hl7.fhir.uv.cmi%7Ccurrent/StructureDefinition/cmi-modelinfolibrary,CMI Model Info Library,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cmi,https://build.fhir.org/ig/HL7/Content-Management-Infrastructure-IG/,R4,StructureDefinition/cmi-moduledefinitionlibrary,/xig/resource/hl7.fhir.uv.cmi%7Ccurrent/StructureDefinition/cmi-moduledefinitionlibrary,CMI Module Definition Library,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cmi,https://build.fhir.org/ig/HL7/Content-Management-Infrastructure-IG/,R4,StructureDefinition/cmi-publishablelibrary,/xig/resource/hl7.fhir.uv.cmi%7Ccurrent/StructureDefinition/cmi-publishablelibrary,CMI Publishable Library,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cql,https://build.fhir.org/ig/HL7/cql-ig/,R4,StructureDefinition/cql-library,/xig/resource/hl7.fhir.uv.cql%7Ccurrent/StructureDefinition/cql-library,CQL Library,trial-use,3,cds,NA,uv,hl7
hl7.fhir.uv.cql,https://build.fhir.org/ig/HL7/cql-ig/,R4,StructureDefinition/cql-modelinfo,/xig/resource/hl7.fhir.uv.cql%7Ccurrent/StructureDefinition/cql-modelinfo,CQL Model Info,trial-use,3,cds,NA,uv,hl7
hl7.fhir.uv.cql,https://build.fhir.org/ig/HL7/cql-ig/,R4,StructureDefinition/cql-module,/xig/resource/hl7.fhir.uv.cql%7Ccurrent/StructureDefinition/cql-module,CQL Module,trial-use,3,cds,NA,uv,hl7
hl7.fhir.uv.crmi,https://build.fhir.org/ig/HL7/crmi-ig/,R4,StructureDefinition/crmi-computablelibrary,/xig/resource/hl7.fhir.uv.crmi%7Ccurrent/StructureDefinition/crmi-computablelibrary,CRMI Computable Library,trial-use,3,cds,NA,uv,hl7
hl7.fhir.uv.crmi,https://build.fhir.org/ig/HL7/crmi-ig/,R4,StructureDefinition/crmi-executablelibrary,/xig/resource/hl7.fhir.uv.crmi%7Ccurrent/StructureDefinition/crmi-executablelibrary,CRMI Executable Library,trial-use,3,cds,NA,uv,hl7
hl7.fhir.uv.crmi,https://build.fhir.org/ig/HL7/crmi-ig/,R4,StructureDefinition/crmi-moduleconfigurationlibrary,/xig/resource/hl7.fhir.uv.crmi%7Ccurrent/StructureDefinition/crmi-moduleconfigurationlibrary,CRMI Module Configuration Library,trial-use,1,cds,NA,uv,hl7
hl7.fhir.uv.crmi,https://build.fhir.org/ig/HL7/crmi-ig/,R4,StructureDefinition/crmi-moduledefinitionlibrary,/xig/resource/hl7.fhir.uv.crmi%7Ccurrent/StructureDefinition/crmi-moduledefinitionlibrary,CRMI Module Definition Library,trial-use,3,cds,NA,uv,hl7
hl7.fhir.uv.cql,https://build.fhir.org/ig/HL7/cql-ig/,R4,StructureDefinition/elm-xml-library,/xig/resource/hl7.fhir.uv.cql%7Ccurrent/StructureDefinition/elm-xml-library,ELM XML Library,trial-use,3,cds,NA,uv,hl7
hl7.fhir.uv.cql,https://build.fhir.org/ig/HL7/cql-ig/,R4,StructureDefinition/elm-json-library,/xig/resource/hl7.fhir.uv.cql%7Ccurrent/StructureDefinition/elm-json-library,ELM JSON Library,trial-use,3,cds,NA,uv,hl7
hl7.fhir.us.medmorph,https://build.fhir.org/ig/HL7/fhir-medmorph/,R4,StructureDefinition/us-ph-computable-library,/xig/resource/hl7.fhir.us.medmorph%7Ccurrent/StructureDefinition/us-ph-computable-library,US Public Health Computable Library,draft,NA,NA,NA,us,hl7
hl7.fhir.us.ecr,https://build.fhir.org/ig/HL7/case-reporting/,R4,StructureDefinition/us-ph-computable-library,/xig/resource/hl7.fhir.us.ecr%7Ccurrent/StructureDefinition/us-ph-computable-library,US Public Health Computable Library,active,NA,pher,NA,us,hl7
hl7.fhir.us.ph-library,https://build.fhir.org/ig/HL7/fhir-us-ph-common-library-ig/,R4,StructureDefinition/us-ph-computable-library,/xig/resource/hl7.fhir.us.ph-library%7Ccurrent/StructureDefinition/us-ph-computable-library,US Public Health Computable Library,active,NA,NA,NA,us,hl7
hl7.fhir.us.ph-library,https://build.fhir.org/ig/HL7/fhir-us-ph-common-library-ig/,R4,StructureDefinition/us-ph-executable-library,/xig/resource/hl7.fhir.us.ph-library%7Ccurrent/StructureDefinition/us-ph-executable-library,US Public Health Executable Library,active,NA,NA,NA,us,hl7
hl7.fhir.us.ph-library,https://build.fhir.org/ig/HL7/fhir-us-ph-common-library-ig/,R4,StructureDefinition/us-ph-supplemental-library,/xig/resource/hl7.fhir.us.ph-library%7Ccurrent/StructureDefinition/us-ph-supplemental-library,US Public Health Supplemental Library,active,NA,NA,NA,us,hl7
hl7.fhir.us.ph-library,https://build.fhir.org/ig/HL7/fhir-us-ph-common-library-ig/,R4,StructureDefinition/us-ph-specification-library,/xig/resource/hl7.fhir.us.ph-library%7Ccurrent/StructureDefinition/us-ph-specification-library,US Public Health Specification Library,active,NA,NA,NA,us,hl7
hl7.fhir.us.ph-library,https://build.fhir.org/ig/HL7/fhir-us-ph-common-library-ig/,R4,StructureDefinition/us-ph-valueset-library,/xig/resource/hl7.fhir.us.ph-library%7Ccurrent/StructureDefinition/us-ph-valueset-library,US Public Health ValueSet Library,active,NA,NA,NA,us,hl7
hl7.fhir.us.ph-library,https://build.fhir.org/ig/HL7/fhir-us-ph-common-library-ig/,R4,StructureDefinition/us-ph-triggering-valueset-library,/xig/resource/hl7.fhir.us.ph-library%7Ccurrent/StructureDefinition/us-ph-triggering-valueset-library,US Public Health Triggering ValueSet Library,active,NA,NA,NA,us,hl7
hl7.fhir.us.ph-library,https://build.fhir.org/ig/HL7/fhir-us-ph-common-library-ig/,R4,StructureDefinition/us-ph-supplemental-valueset-library,/xig/resource/hl7.fhir.us.ph-library%7Ccurrent/StructureDefinition/us-ph-supplemental-valueset-library,US Public Health Supplemental ValueSet Library,active,NA,NA,NA,us,hl7
hl7.fhir.uv.fhir-for-fair,https://build.fhir.org/ig/HL7/fhir-for-fair/,R4B,StructureDefinition/Library-uv-f4f,/xig/resource/hl7.fhir.uv.fhir-for-fair%7Ccurrent/StructureDefinition/Library-uv-f4f,Library [Study Level Medatata],active,NA,NA,NA,uv,hl7
hl7.fhir.us.medmorph,https://build.fhir.org/ig/HL7/fhir-medmorph/,R4,StructureDefinition/us-ph-executable-library,/xig/resource/hl7.fhir.us.medmorph%7Ccurrent/StructureDefinition/us-ph-executable-library,US Public Health Executable Library,draft,NA,NA,NA,us,hl7
hl7.fhir.us.ecr,https://build.fhir.org/ig/HL7/case-reporting/,R4,StructureDefinition/us-ph-executable-library,/xig/resource/hl7.fhir.us.ecr%7Ccurrent/StructureDefinition/us-ph-executable-library,US Public Health Executable Library,active,NA,pher,NA,us,hl7
Vital.MedikationsplanPlus,NA,R4,StructureDefinition/be1c0c99-ac87-45d3-a10c-515370112eae,/xig/resource/Vital.MedikationsplanPlus%7C1.1.0/StructureDefinition/be1c0c99-ac87-45d3-a10c-515370112eae,MedikationsplanPlusMedicationStatementList,active,NA,NA,NA,NA,NA
MyHIE.v4-test,NA,R4,StructureDefinition/List-my-core,/xig/resource/MyHIE.v4-test%7C2.1.0-alpha/StructureDefinition/List-my-core,List (MY Core),active,NA,NA,NA,NA,NA
fhir.r4.wales.test,NA,R4,StructureDefinition/DataStandardsWales-AllergyList,/xig/resource/fhir.r4.wales.test%7C1.0.0/StructureDefinition/DataStandardsWales-AllergyList,Data Standards Wales Allergy List,active,NA,NA,NA,us,hl7
fhir.r4.wales.test,NA,R4,StructureDefinition/DataStandardsWales-MedicationList,/xig/resource/fhir.r4.wales.test%7C1.0.0/StructureDefinition/DataStandardsWales-MedicationList,Data Standards Wales Medication List,active,NA,NA,NA,us,hl7
colonoscopyreport.no,NA,R4,StructureDefinition/c0078d24-02ef-4e32-8faf-6f06d0f309b7,/xig/resource/colonoscopyreport.no%7C0.7.23/StructureDefinition/c0078d24-02ef-4e32-8faf-6f06d0f309b7,Colonoscopy Report Problem List,draft,NA,NA,NA,NA,NA
colonoscopyreport.no,NA,R4,StructureDefinition/d405e9c0-a991-4567-878d-e1c61e3b2f8b,/xig/resource/colonoscopyreport.no%7C0.7.23/StructureDefinition/d405e9c0-a991-4567-878d-e1c61e3b2f8b,Gastronet Medication List,draft,NA,NA,NA,NA,NA
colonoscopyreport.no,NA,R4,StructureDefinition/d514413a-5796-4984-9ce2-71e95aba3ff2,/xig/resource/colonoscopyreport.no%7C0.7.23/StructureDefinition/d514413a-5796-4984-9ce2-71e95aba3ff2,KRG Medication List,draft,NA,NA,NA,NA,NA
colonoscopyreport.no,NA,R4,StructureDefinition/ee6a8478-c405-4143-b0cf-cb5a5e2b3d8f,/xig/resource/colonoscopyreport.no%7C0.7.23/StructureDefinition/ee6a8478-c405-4143-b0cf-cb5a5e2b3d8f,KRG Problem List,draft,NA,NA,NA,NA,NA
colonoscopyreport.no,NA,R4,StructureDefinition/c0078d24-02ef-4e32-8faf-6f06d0f309b7,/xig/resource/colonoscopyreport.no%7C0.7.23/StructureDefinition/c0078d24-02ef-4e32-8faf-6f06d0f309b7,Colonoscopy Report Medication List,draft,NA,NA,NA,NA,NA
br.go.ses.core,file:///ig/output,R4,StructureDefinition/posicao-estoque-medicamento,/xig/resource/br.go.ses.core%7C0.0.1/StructureDefinition/posicao-estoque-medicamento,Posição Estoque Medicamento,draft,NA,NA,NA,br,NA
kbv.ita.eau,NA,R4,StructureDefinition/KBV-PR-EAU-Storno,/xig/resource/kbv.ita.eau%7C1.2.0/StructureDefinition/KBV-PR-EAU-Storno,KBV_PR_EAU_Storno,active,NA,NA,NA,NA,NA
vzvz.fhir.aof,NA,R4B,StructureDefinition/aorta-DataReference,/xig/resource/vzvz.fhir.aof%7C0.15.0/StructureDefinition/aorta-DataReference,Aorta DataReference,draft,NA,NA,NA,nl,NA
nhsd.assets.stu3,NA,R3,StructureDefinition/eRS-FetchWorklist-List-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/StructureDefinition/eRS-FetchWorklist-List-1,eRS-FetchWorklist-List-1,active,NA,NA,NA,NA,hl7
br.go.ses.medicamentos,file:///builds/bigdata/ig-medicamentos/output,R4,StructureDefinition/posicao-estoque-medicamento,/xig/resource/br.go.ses.medicamentos%7C0.0.4/StructureDefinition/posicao-estoque-medicamento,Posição Estoque Medicamento,draft,NA,NA,NA,br,NA
logex.internal.fhir.profiles,NA,R3,StructureDefinition/mrdm-list,/xig/resource/logex.internal.fhir.profiles%7C1.0.0/StructureDefinition/mrdm-list,mrdm-list,draft,NA,NA,NA,NA,NA
ForgePatientChart.0830,NA,R4,StructureDefinition/profile-list.StructureDefinition,/xig/resource/ForgePatientChart.0830%7C0.1.0/StructureDefinition/profile-list.StructureDefinition,List,draft,NA,NA,NA,NA,hl7
Package.JSON,NA,R3,StructureDefinition/ListBenefitsSynchronization,/xig/resource/Package.JSON%7C1.0.0/StructureDefinition/ListBenefitsSynchronization,ListBenefitsSynchronization,draft,NA,NA,NA,NA,NA
Package.JSON,NA,R3,StructureDefinition/list-discharge-summary,/xig/resource/Package.JSON%7C1.0.0/StructureDefinition/list-discharge-summary,list-discharge-summary,draft,NA,NA,NA,NA,NA
Package.JSON,NA,R3,StructureDefinition/PatientPTList,/xig/resource/Package.JSON%7C1.0.0/StructureDefinition/PatientPTList,PatientPTList,draft,NA,NA,NA,NA,NA
Package.JSON,NA,R3,StructureDefinition/ListVitalSigns,/xig/resource/Package.JSON%7C1.0.0/StructureDefinition/ListVitalSigns,List_VitalSigns,draft,NA,NA,NA,NA,NA
Package.JSON,NA,R3,StructureDefinition/list-benefits-synchronization-v1-2-0,/xig/resource/Package.JSON%7C1.0.0/StructureDefinition/list-benefits-synchronization-v1-2-0,list-benefits-synchronization-v1-2-0,draft,NA,NA,NA,NA,NA
Package.JSON,NA,R3,StructureDefinition/list-patient-query-v1-0-8,/xig/resource/Package.JSON%7C1.0.0/StructureDefinition/list-patient-query-v1-0-8,list-patient-query-v1-0-8,draft,NA,NA,NA,NA,NA
Package.JSON,NA,R3,StructureDefinition/list-patient-search-v1-0-0,/xig/resource/Package.JSON%7C1.0.0/StructureDefinition/list-patient-search-v1-0-0,list-patient-search-v1-0-0,draft,NA,NA,NA,NA,NA
Package.JSON,NA,R3,StructureDefinition/patient-rnu-list-v1-0-1,/xig/resource/Package.JSON%7C1.0.0/StructureDefinition/patient-rnu-list-v1-0-1,patient-rnu-list-v1-0-1,draft,NA,NA,NA,NA,NA
hl7.fhir.us.nhsn-dqm,https://build.fhir.org/ig/HL7/nhsn-dqm/,R4,StructureDefinition/poi-list,/xig/resource/hl7.fhir.us.nhsn-dqm%7Ccurrent/StructureDefinition/poi-list,Patients-Of-Interest List,trial-use,1,pher,NA,us,hl7
hl7.fhir.us.davinci-deqm,https://build.fhir.org/ig/HL7/davinci-deqm/,R4,StructureDefinition/indv-measurereport-list,/xig/resource/hl7.fhir.us.davinci-deqm%7Ccurrent/StructureDefinition/indv-measurereport-list,DEQM Individual MeasureReport List,trial-use,4,cqi,NA,us,hl7
ihe.iti.mhd,https://build.fhir.org/ig/IHE/ITI.MHD/,R4,StructureDefinition/IHE.MHD.Comprehensive.Folder,/xig/resource/ihe.iti.mhd%7Ccurrent/StructureDefinition/IHE.MHD.Comprehensive.Folder,MHD Folder Comprehensive,active,NA,NA,NA,uv,ihe
ihe.mhd.fhir,http://profiles.ihe.net/ITI/MHD/4.0.2,R4,StructureDefinition/IHE.MHD.Comprehensive.Folder,/xig/resource/ihe.mhd.fhir%7C4.0.2/StructureDefinition/IHE.MHD.Comprehensive.Folder,MHD Folder Comprehensive,active,NA,NA,NA,uv,ihe
